labID,participantID,date,birthyear,sex,residence_country,country_of_origin,language,instrument,group_singing,solo_vocal,music_hour,final_rating,final_moves,response_list,trial_di_list,corr_dir_di,response_dir,is_correct,catch1_res,catch2_res,response_time,headphone,goodbye.stopped,met_score,catch1_ans,catch2_ans,catch1_correct,catch2_correct,delta_f,stimuli_direction,delta_t,response_f,instrument_training,musical_level,musical_training_year
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,2.0,"12,11",main_files/trial_di/07_di_150hz_75db_250ff-000-20.wav,m,m,True,21.0,1.0,12.9779,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,0,0,0,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,5.0,"10,11,10,12,11",main_files/trial_di/07_di_150hz_75db_250ff-20n-20.wav,l,m,False,21.0,1.0,14.3155,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,20,n,20,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,10.0,5.0,"12,9,10,11,10",main_files/trial_di/07_di_150hz_75db_250ff-10n-80.wav,l,l,True,21.0,1.0,16.6833,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,10,n,80,145.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,7.0,"10,9,10,8,9,10,11",main_files/trial_di/07_di_150hz_75db_250ff-30p-40.wav,h,m,False,21.0,1.0,21.8488,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,30,p,40,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,20.0,"12,11,12,11,13,14,13,12,13,12,13,12,13,12,14,11,12,11,10,11",main_files/trial_di/07_di_150hz_75db_250ff-40n-140.wav,l,m,False,21.0,1.0,61.6001,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,40,n,140,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,2.0,"12,11",main_files/trial_di/07_di_150hz_75db_250ff-000-40.wav,m,m,True,21.0,1.0,7.2324,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,0,0,0,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,3.0,"12,10,11",main_files/trial_di/07_di_150hz_75db_250ff-20p-40.wav,h,m,False,21.0,1.0,8.9995,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,20,p,40,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,11.0,"12,11,12,10,9,10,11,12,11,10,11",main_files/trial_di/07_di_150hz_75db_250ff-30n-100.wav,l,m,False,21.0,1.0,34.9158,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,30,n,100,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,8.0,"10,11,12,13,12,11,10,11",main_files/trial_di/07_di_150hz_75db_250ff-30n-140.wav,l,m,False,21.0,1.0,24.7997,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,30,n,140,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,7.0,"10,11,12,10,11,10,11",main_files/trial_di/07_di_150hz_75db_250ff-10p-40.wav,h,m,False,21.0,1.0,16.8986,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,10,p,40,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,12.0,9.0,"12,11,10,13,12,13,12,11,12",main_files/trial_di/07_di_150hz_75db_250ff-10p-140.wav,h,h,True,21.0,1.0,26.1324,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,10,p,140,155.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,5.0,"12,11,12,10,11",main_files/trial_di/07_di_150hz_75db_250ff-10p-60.wav,h,m,False,21.0,1.0,16.6993,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,10,p,60,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,6.0,"12,11,10,9,10,11",main_files/trial_di/07_di_150hz_75db_250ff-30p-60.wav,h,m,False,21.0,1.0,17.0503,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,30,p,60,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,7.0,"10,12,11,12,11,12,11",main_files/trial_di/07_di_150hz_75db_250ff-20p-20.wav,h,m,False,21.0,1.0,21.2326,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,20,p,20,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,6.0,"10,9,10,11,12,11",main_files/trial_di/07_di_150hz_75db_250ff-40p-120.wav,h,m,False,21.0,1.0,14.9326,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,40,p,120,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,4.0,"12,11,10,11",main_files/trial_di/07_di_150hz_75db_250ff-10n-60.wav,l,m,False,21.0,1.0,10.4827,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,10,n,60,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,10.0,"12,11,10,9,10,11,12,11,10,11",main_files/trial_di/07_di_150hz_75db_250ff-20p-80.wav,h,m,False,21.0,1.0,23.7327,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,20,p,80,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,8.0,"8,9,10,11,10,11,12,11",main_files/trial_di/07_di_150hz_75db_250ff-40n-120.wav,l,m,False,21.0,1.0,21.2988,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,40,n,120,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,9.0,"10,11,12,11,12,10,11,12,11",main_files/trial_di/07_di_150hz_75db_250ff-40n-80.wav,l,m,False,21.0,1.0,24.1832,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,40,n,80,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,12.0,8.0,"13,12,11,10,11,12,13,12",main_files/trial_di/07_di_150hz_75db_250ff-10n-140.wav,l,h,False,21.0,1.0,20.7328,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,10,n,140,155.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,9.0,"7,8,9,10,11,12,11,12,11",main_files/trial_di/07_di_150hz_75db_250ff-40p-100.wav,h,m,False,21.0,1.0,22.4491,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,40,p,100,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,9.0,"10,9,10,11,12,11,10,9,11",main_files/trial_di/07_di_150hz_75db_250ff-20n-40.wav,l,m,False,21.0,1.0,24.1992,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,20,n,40,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,5.0,"12,10,11,12,11",main_files/trial_di/07_di_150hz_75db_250ff-40n-40.wav,l,m,False,21.0,1.0,13.1998,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,40,n,40,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,11.0,"10,12,11,10,9,10,11,12,11,10,11",main_files/trial_di/07_di_150hz_75db_250ff-30n-80.wav,l,m,False,21.0,1.0,29.1988,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,30,n,80,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,12.0,14.0,"12,13,14,10,11,12,13,12,13,12,11,12,11,12",main_files/trial_di/07_di_150hz_75db_250ff-000-100.wav,m,h,False,21.0,1.0,37.1666,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,0,0,0,155.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,21.0,"10,9,10,9,8,7,8,9,10,11,12,13,11,10,9,10,11,12,11,12,11",main_files/trial_di/07_di_150hz_75db_250ff-20n-140.wav,l,m,False,21.0,1.0,45.5823,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,20,n,140,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,11.0,"13,12,11,12,11,12,11,12,11,12,11",main_files/trial_di/07_di_150hz_75db_250ff-10p-80.wav,h,m,False,21.0,1.0,27.4989,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,10,p,80,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,6.0,"12,11,10,11,10,11",main_files/trial_di/07_di_150hz_75db_250ff-10n-120.wav,l,m,False,21.0,1.0,14.8163,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,10,n,120,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,4.0,"12,11,10,11",main_files/trial_di/07_di_150hz_75db_250ff-20n-80.wav,l,m,False,21.0,1.0,9.4163,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,20,n,80,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,3.0,"12,10,11",main_files/trial_di/07_di_150hz_75db_250ff-30n-20.wav,l,m,False,21.0,1.0,8.6826,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,30,n,20,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,11.0,"12,10,13,12,13,14,13,12,11,12,11",main_files/trial_di/07_di_150hz_75db_250ff-10p-120.wav,h,m,False,21.0,1.0,23.916,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,10,p,120,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,6.0,"10,11,12,11,12,11",main_files/trial_di/07_di_150hz_75db_250ff-30p-20.wav,h,m,False,21.0,1.0,15.0328,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,30,p,20,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,14.0,37.0,"9,10,13,14,13,15,16,17,14,15,16,15,14,15,13,12,13,14,13,14,13,12,11,12,13,14,15,16,14,15,13,14,12,14,15,16,14",main_files/trial_di/07_di_150hz_75db_250ff-30p-140.wav,h,h,True,21.0,1.0,91.7324,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,30,p,140,165.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,4.0,"10,11,12,11",main_files/trial_di/07_di_150hz_75db_250ff-000-140.wav,m,m,True,21.0,1.0,11.3985,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,0,0,0,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,3.0,"10,12,11",main_files/trial_di/07_di_150hz_75db_250ff-000-120.wav,m,m,True,21.0,1.0,8.1001,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,0,0,0,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,5.0,"13,12,11,10,11",main_files/trial_di/07_di_150hz_75db_250ff-30p-100.wav,h,m,False,21.0,1.0,11.6663,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,30,p,100,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,5.0,"12,11,10,12,11",main_files/trial_di/07_di_150hz_75db_250ff-40n-20.wav,l,m,False,21.0,1.0,14.2819,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,40,n,20,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,3.0,"12,10,11",main_files/trial_di/07_di_150hz_75db_250ff-10p-20.wav,h,m,False,21.0,1.0,8.4832,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,10,p,20,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,6.0,"13,12,14,11,12,11",main_files/trial_di/07_di_150hz_75db_250ff-40n-60.wav,l,m,False,21.0,1.0,17.8161,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,40,n,60,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,6.0,"12,11,10,11,10,11",main_files/trial_di/07_di_150hz_75db_250ff-10n-100.wav,l,m,False,21.0,1.0,14.2994,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,10,n,100,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,12.0,14.0,"14,13,15,14,13,12,13,11,12,13,11,12,13,12",main_files/trial_di/07_di_150hz_75db_250ff-40p-140.wav,h,h,True,21.0,1.0,33.699,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,40,p,140,155.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,3.0,"10,12,11",main_files/trial_di/07_di_150hz_75db_250ff-20n-60.wav,l,m,False,21.0,1.0,7.7001,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,20,n,60,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,5.0,"12,10,11,10,11",main_files/trial_di/07_di_150hz_75db_250ff-10n-40.wav,l,m,False,21.0,1.0,12.1826,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,10,n,40,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,10.0,"12,13,11,10,9,10,11,13,12,11",main_files/trial_di/07_di_150hz_75db_250ff-30p-80.wav,h,m,False,21.0,1.0,22.866,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,30,p,80,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,18.0,"10,12,11,10,11,9,10,11,12,11,12,11,12,11,10,11,12,11",main_files/trial_di/07_di_150hz_75db_250ff-40p-80.wav,h,m,False,21.0,1.0,42.2155,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,40,p,80,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,5.0,"9,10,11,12,11",main_files/trial_di/07_di_150hz_75db_250ff-30n-120.wav,l,m,False,21.0,1.0,11.8999,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,30,n,120,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,6.0,"10,11,12,11,10,11",main_files/trial_di/07_di_150hz_75db_250ff-20p-100.wav,h,m,False,21.0,1.0,13.6662,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,20,p,100,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,10.0,11.0,"10,11,12,11,10,9,10,9,10,11,10",main_files/trial_di/07_di_150hz_75db_250ff-20n-120.wav,l,l,True,21.0,1.0,25.3824,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,20,n,120,145.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,5.0,"12,13,11,10,11",main_files/trial_di/07_di_150hz_75db_250ff-20p-140.wav,h,m,False,21.0,1.0,12.8827,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,20,p,140,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,6.0,"12,13,14,13,12,11",main_files/trial_di/07_di_150hz_75db_250ff-20n-100.wav,l,m,False,21.0,1.0,13.849,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,20,n,100,150.0,,,
3169_ML,18989de3-8a03-4f70-8ae1-b709d724d408,2026-02-19_14h21.01.525,2006.0,female,United Kingdom,United Kingdom,"[{""Column 1"":""English"",""Column 2"":1,""Column 3"":0,""Column 8"":1,""Column 5"":1,""Column 6"":1,""Column 7"":1},{},{}]",False,False,False,3.0,11.0,3.0,"12,10,11",main_files/trial_di/07_di_150hz_75db_250ff-20p-60.wav,h,m,False,21.0,1.0,7.9332,Sony WH1000XM4,4031.9883,0.0,21,1,True,True,20,p,60,150.0,,,
