"","n_subj","tau_true","sim_n","tau_med","p_gt_star","p_lt_star"
"475",50,0.368396831735492,25,0.258928930800667,0.619125,0.380875
"476",50,0.368396831735492,26,0.381408951949656,0.999125,0.000875
"477",50,0.368396831735492,27,0.315930095070937,0.937375,0.062625
"478",50,0.368396831735492,28,0.37883690931081,0.998,0.002
"479",50,0.368396831735492,29,0.372742391930521,0.997625,0.002375
"480",50,0.368396831735492,30,0.422382421092289,1,0
"481",50,0.368396831735492,31,0.440348406966704,0.99975,0.00025
"482",50,0.368396831735492,32,0.312381314490786,0.922375,0.077625
"483",50,0.368396831735492,33,0.379284556127175,0.997625,0.002375
"484",50,0.368396831735492,34,0.293498093699155,0.86625,0.13375
"485",50,0.368396831735492,35,0.308618018303252,0.923375,0.076625
"486",50,0.368396831735492,36,0.309895663964026,0.929375,0.070625
"487",50,0.368396831735492,37,0.315143156842051,0.931875,0.068125
"488",50,0.368396831735492,38,0.289499542893082,0.833375,0.166625
"489",50,0.368396831735492,39,0.39907131177654,0.999375,0.000625
"490",50,0.368396831735492,40,0.32045616733763,0.947375,0.052625
"491",50,0.368396831735492,41,0.339064889899525,0.97975,0.02025
"492",50,0.368396831735492,42,0.314877587616323,0.919625,0.080375
"493",50,0.368396831735492,43,0.347631182505159,0.987125,0.012875
"494",50,0.368396831735492,44,0.314144010636216,0.94575,0.05425
"495",50,0.368396831735492,45,0.419822033888995,1,0
"496",50,0.368396831735492,46,0.283346196000491,0.799875,0.200125
"497",50,0.368396831735492,47,0.363219602067266,0.9965,0.0035
"498",50,0.368396831735492,48,0.30085819409846,0.896875,0.103125
"499",50,0.368396831735492,49,0.334744683041502,0.972,0.028
"500",50,0.368396831735492,50,0.304520157505185,0.911625,0.088375
"501",50,0.368396831735492,51,0.302234957821884,0.899125,0.100875
"502",50,0.368396831735492,52,0.488955089699016,1,0
"503",50,0.368396831735492,53,0.347465925886187,0.986375,0.013625
"504",50,0.368396831735492,54,0.433656797354516,1,0
"505",50,0.368396831735492,55,0.349971028458662,0.988625,0.011375
"506",50,0.368396831735492,56,0.445903994547639,1,0
"507",50,0.368396831735492,57,0.338759346385023,0.98175,0.01825
"508",50,0.368396831735492,58,0.399752437111482,0.9995,5e-04
"509",50,0.368396831735492,59,0.403665124379129,1,0
"510",50,0.368396831735492,60,0.280952232763069,0.78775,0.21225
"511",50,0.368396831735492,61,0.444585462543223,1,0
"512",50,0.368396831735492,62,0.383123799045614,0.99875,0.00125
"513",50,0.368396831735492,63,0.397757891457821,0.999125,0.000875
"514",50,0.368396831735492,64,0.421084295844963,0.99975,0.00025
"515",50,0.368396831735492,65,0.415860170357007,1,0
"516",50,0.368396831735492,66,0.254248598944898,0.575125,0.424875
"517",50,0.368396831735492,67,0.377911746507752,0.997625,0.002375
"518",50,0.368396831735492,68,0.409338213353603,0.99975,0.00025
"519",50,0.368396831735492,69,0.350944996974212,0.992,0.008
"520",50,0.368396831735492,70,0.357166231788361,0.99525,0.00475
"521",50,0.368396831735492,71,0.372568110044445,0.9955,0.0045
"522",50,0.368396831735492,72,0.347546531862984,0.986875,0.013125
"523",50,0.368396831735492,73,0.464105029723573,1,0
"524",50,0.368396831735492,74,0.307723188727167,0.908125,0.091875
"525",50,0.368396831735492,75,0.359463891196021,0.99625,0.00375
"526",50,0.368396831735492,76,0.422617090771742,1,0
"527",50,0.368396831735492,77,0.429419747886354,1,0
"528",50,0.368396831735492,78,0.386443710775198,0.999,0.001
"529",50,0.368396831735492,79,0.322053962766335,0.95125,0.04875
"530",50,0.368396831735492,80,0.370942753986504,0.99725,0.00275
"531",50,0.368396831735492,81,0.360464862658919,0.993625,0.006375
"532",50,0.368396831735492,82,0.412112220895926,1,0
"533",50,0.368396831735492,83,0.397739578216577,0.99975,0.00025
"534",50,0.368396831735492,84,0.399405270378281,0.99975,0.00025
"535",50,0.368396831735492,85,0.376377269011192,0.997625,0.002375
"536",50,0.368396831735492,86,0.321275728822584,0.956625,0.043375
"537",50,0.368396831735492,87,0.320102158102466,0.944375,0.055625
"538",50,0.368396831735492,88,0.406334220483844,0.999625,0.000375
"539",50,0.368396831735492,89,0.357274086061976,0.99225,0.00775
"540",50,0.368396831735492,90,0.27198333260802,0.7345,0.2655
"541",50,0.368396831735492,91,0.395794336707111,0.99925,0.00075
"542",50,0.368396831735492,92,0.370940000777492,0.997,0.003
"543",50,0.368396831735492,93,0.289806787402491,0.8475,0.1525
"544",50,0.368396831735492,94,0.393289374475938,0.999375,0.000625
"545",50,0.368396831735492,95,0.375313276018231,0.99825,0.00175
"546",50,0.368396831735492,96,0.310425464026433,0.931,0.069
"547",50,0.368396831735492,97,0.430757328552388,1,0
"548",50,0.368396831735492,98,0.322525719704408,0.961125,0.038875
"549",50,0.368396831735492,99,0.42626464158985,1,0
"550",50,0.368396831735492,100,0.393115408177355,0.99975,0.00025
"551",50,0.368396831735492,101,0.368485376781546,0.996,0.004
"552",50,0.368396831735492,102,0.271071619084936,0.720625,0.279375
"553",50,0.368396831735492,103,0.546645063526488,1,0
"554",50,0.368396831735492,104,0.367593922698499,0.99575,0.00425
"555",50,0.368396831735492,105,0.491219671310884,1,0
"556",50,0.368396831735492,106,0.324638408911963,0.9545,0.0455
"557",50,0.368396831735492,107,0.28558008668805,0.815625,0.184375
"558",50,0.368396831735492,108,0.407240171556888,0.9995,5e-04
"559",50,0.368396831735492,109,0.254955811163096,0.583125,0.416875
"560",50,0.368396831735492,110,0.28679090172567,0.82875,0.17125
"561",50,0.368396831735492,111,0.413327717755992,0.999875,0.000125
"562",50,0.368396831735492,112,0.331511276118261,0.972125,0.027875
"563",50,0.368396831735492,113,0.300451896042491,0.893625,0.106375
"564",50,0.368396831735492,114,0.310320573886382,0.923125,0.076875
"565",50,0.368396831735492,115,0.311176556919653,0.927625,0.072375
"566",50,0.368396831735492,116,0.369048889189535,0.99725,0.00275
"567",50,0.368396831735492,117,0.313805559651073,0.935375,0.064625
"568",50,0.368396831735492,118,0.378923253846806,0.997875,0.002125
"569",50,0.368396831735492,119,0.340900662584664,0.978,0.022
"570",50,0.368396831735492,120,0.426108529772991,1,0
"571",50,0.368396831735492,121,0.43991338632115,0.999875,0.000125
"572",50,0.368396831735492,122,0.316856567191206,0.937125,0.062875
"573",50,0.368396831735492,123,0.400019603329004,0.99975,0.00025
"574",50,0.368396831735492,124,0.325482891669706,0.962375,0.037625
"575",50,0.368396831735492,125,0.386829435608371,0.9995,5e-04
"576",50,0.368396831735492,126,0.38478046651634,0.998875,0.001125
"577",50,0.368396831735492,127,0.32010322465044,0.95,0.05
"578",50,0.368396831735492,128,0.36075590769669,0.993625,0.006375
"579",50,0.368396831735492,129,0.405953491696345,0.99975,0.00025
"580",50,0.368396831735492,130,0.358703075487245,0.992,0.008
"581",50,0.368396831735492,131,0.417705105975845,1,0
"582",50,0.368396831735492,132,0.311902408827832,0.921875,0.078125
"583",50,0.368396831735492,133,0.372126739699361,0.99675,0.00325
"584",50,0.368396831735492,134,0.402734819228238,0.99975,0.00025
"585",50,0.368396831735492,135,0.448172577537171,1,0
"586",50,0.368396831735492,136,0.417956212431356,0.999875,0.000125
"587",50,0.368396831735492,137,0.3019935461151,0.906,0.094
"588",50,0.368396831735492,138,0.421634155874514,1,0
"589",50,0.368396831735492,139,0.431557960766268,1,0
"590",50,0.368396831735492,140,0.347133956505121,0.9875,0.0125
"591",50,0.368396831735492,141,0.344129731513182,0.981875,0.018125
"592",50,0.368396831735492,142,0.322990619631801,0.958,0.042
"593",50,0.368396831735492,143,0.252879140620949,0.565375,0.434625
"594",50,0.368396831735492,144,0.322946257905279,0.952625,0.047375
"595",50,0.368396831735492,145,0.410153395664349,0.999625,0.000375
"596",50,0.368396831735492,146,0.540272117563388,1,0
"597",50,0.368396831735492,147,0.425842082879878,1,0
"598",50,0.368396831735492,148,0.351204218055057,0.987125,0.012875
"599",50,0.368396831735492,149,0.449564790357546,1,0
"600",50,0.368396831735492,150,0.320961710057602,0.94925,0.05075
"601",60,0,1,0.0366437319315146,0,1
"602",60,0,2,0.0196410089079124,0,1
"603",60,0,3,0.0272389569572912,0,1
"604",60,0,4,0.0315685078336958,0,1
"605",60,0,5,0.0378558635664065,0,1
"606",60,0,6,0.0230089149324458,0,1
"607",60,0,7,0.0567389071687972,0,1
"608",60,0,8,0.0471501947090394,0,1
"609",60,0,9,0.0275081598667624,0,1
"610",60,0,10,0.0186690040730351,0,1
"611",60,0,11,0.0203243363441612,0,1
"612",60,0,12,0.0225687294504123,0,1
"613",60,0,13,0.0285358557761406,0,1
"614",60,0,14,0.0204407543544138,0,1
"615",60,0,15,0.0188920756754007,0,1
"616",60,0,16,0.0278029762648934,0,1
"617",60,0,17,0.0188932310789062,0,1
"618",60,0,18,0.0328866901394652,0,1
"619",60,0,19,0.0212465132449783,0,1
"620",60,0,20,0.0171430309290243,0,1
"621",60,0,21,0.0123278282845422,0,1
"622",60,0,22,0.0225964397525383,0,1
"623",60,0,23,0.0286560596463484,0,1
"624",60,0,24,0.0142685882530072,0,1
"625",60,0,25,0.0233128846978169,0,1
"626",60,0,26,0.0147314051286999,0,1
"627",60,0,27,0.0187954711947695,0,1
"628",60,0,28,0.0337775885510669,0,1
"629",60,0,29,0.0237346308305478,0,1
"630",60,0,30,0.0153649845921119,0,1
"631",60,0,31,0.024734432705158,0,1
"632",60,0,32,0.0329692134393992,0,1
"633",60,0,33,0.0176197761107053,0,1
"634",60,0,34,0.023895107808907,0,1
"635",60,0,35,0.0502293692269556,0,1
"636",60,0,36,0.0287769145332695,0,1
"637",60,0,37,0.0411811608333647,0,1
"638",60,0,38,0.0288321497114839,0,1
"639",60,0,39,0.0290016930948013,0,1
"640",60,0,40,0.0223064828188583,0,1
"641",60,0,41,0.0428031902290399,0,1
"642",60,0,42,0.0319291324093003,0,1
"643",60,0,43,0.0259948045839372,0,1
"644",60,0,44,0.0394615520333845,0,1
"645",60,0,45,0.0162568908713195,0,1
"646",60,0,46,0.0435078942626266,0,1
"647",60,0,47,0.0337436545341106,0,1
"648",60,0,48,0.0405862603155181,0,1
"649",60,0,49,0.0211291635446554,0,1
"650",60,0,50,0.0321341812792248,0,1
"651",60,0,51,0.0153843076964794,0,1
"652",60,0,52,0.0328061385639221,0,1
"653",60,0,53,0.0295428438914871,0,1
"654",60,0,54,0.0244595006917689,0,1
"655",60,0,55,0.0149652459505941,0,1
"656",60,0,56,0.0287371105116582,0,1
"657",60,0,57,0.0228242647420536,0,1
"658",60,0,58,0.050065844435817,0,1
"659",60,0,59,0.0251131228611091,0,1
"660",60,0,60,0.0225880669776293,0,1
"661",60,0,61,0.0266081719637501,0,1
"662",60,0,62,0.0638933615273568,0,1
"663",60,0,63,0.0155235063853338,0,1
"664",60,0,64,0.0549083215479929,0,1
"665",60,0,65,0.0202999620762186,0,1
"666",60,0,66,0.0472832129028014,0,1
"667",60,0,67,0.0213225141503963,0,1
"668",60,0,68,0.0162799207835699,0,1
"669",60,0,69,0.0220105987523108,0,1
"670",60,0,70,0.0181956496869827,0,1
"671",60,0,71,0.0318406132635545,0,1
"672",60,0,72,0.0615674046366222,0,1
"673",60,0,73,0.0423193379630392,0,1
"674",60,0,74,0.0183985519940351,0,1
"675",60,0,75,0.0162986141457528,0,1
"676",60,0,76,0.0238717897391776,0,1
"677",60,0,77,0.0421109362980858,0,1
"678",60,0,78,0.0277582178471995,0,1
"679",60,0,79,0.0258616087238258,0,1
"680",60,0,80,0.0214609363279632,0,1
"681",60,0,81,0.0241702795434246,0,1
"682",60,0,82,0.0251133772858803,0,1
"683",60,0,83,0.0491453943869227,0,1
"684",60,0,84,0.0191686615780235,0,1
"685",60,0,85,0.029422614523019,0,1
"686",60,0,86,0.0629316727926431,0.000125,0.999875
"687",60,0,87,0.024107453686497,0,1
"688",60,0,88,0.0340276499779018,0,1
"689",60,0,89,0.0293809838312554,0,1
"690",60,0,90,0.0217534019533391,0,1
"691",60,0,91,0.0347876585455566,0,1
"692",60,0,92,0.0198220466893731,0,1
"693",60,0,93,0.0231223261117584,0,1
"694",60,0,94,0.0361540925394825,0,1
"695",60,0,95,0.0193309648123205,0,1
"696",60,0,96,0.0218364578116464,0,1
"697",60,0,97,0.012885281865623,0,1
"698",60,0,98,0.0446116284744574,0,1
"699",60,0,99,0.0249752476538299,0,1
"700",60,0,100,0.0372667918600975,0,1
"701",60,0,101,0.0259412479289501,0,1
"702",60,0,102,0.0152171084047794,0,1
"703",60,0,103,0.0141439067049399,0,1
"704",60,0,104,0.0208038070459894,0,1
"705",60,0,105,0.0249470798958228,0,1
"706",60,0,106,0.0283840335757052,0,1
"707",60,0,107,0.0560493122425903,0,1
"708",60,0,108,0.024424533334024,0,1
"709",60,0,109,0.0216443206443291,0,1
"710",60,0,110,0.0147751911899178,0,1
"711",60,0,111,0.0261464349865683,0,1
"712",60,0,112,0.0326361500905345,0,1
"713",60,0,113,0.0160776817111021,0,1
"714",60,0,114,0.0128250032046731,0,1
"715",60,0,115,0.0221369508463369,0,1
"716",60,0,116,0.0158086331967957,0,1
"717",60,0,117,0.0237665051160374,0,1
"718",60,0,118,0.0198226347388994,0,1
"719",60,0,119,0.0266742045592879,0,1
"720",60,0,120,0.0174984570389951,0,1
"721",60,0,121,0.0224594718394967,0,1
"722",60,0,122,0.0435052385357972,0,1
"723",60,0,123,0.0457760805551777,0,1
"724",60,0,124,0.0329530066161484,0,1
"725",60,0,125,0.0326418902666398,0.000125,0.999875
"726",60,0,126,0.0172184375793354,0,1
"727",60,0,127,0.0381921540319981,0,1
"728",60,0,128,0.0251755464065251,0,1
"729",60,0,129,0.0239217710649689,0,1
"730",60,0,130,0.0264596293834882,0,1
"731",60,0,131,0.0193201021166789,0,1
"732",60,0,132,0.0447971900802181,0,1
"733",60,0,133,0.0199561574770001,0,1
"734",60,0,134,0.0266963719440409,0,1
"735",60,0,135,0.0349543393637585,0,1
"736",60,0,136,0.0320679255189775,0,1
"737",60,0,137,0.0232153454016132,0,1
"738",60,0,138,0.0218216517379292,0,1
"739",60,0,139,0.0149632850228538,0,1
"740",60,0,140,0.0340105367891423,0,1
"741",60,0,141,0.0286296121855172,0,1
"742",60,0,142,0.0256787010635955,0,1
"743",60,0,143,0.0208348211284815,0,1
"744",60,0,144,0.0263586687780479,0,1
"745",60,0,145,0.0178967818256073,0,1
"746",60,0,146,0.022339655584363,0,1
"747",60,0,147,0.0267008381723882,0,1
"748",60,0,148,0.0175276804875889,0,1
"749",60,0,149,0.027363230553292,0,1
"750",60,0,150,0.0174103700257134,0,1
"751",60,0.122798943911831,1,0.0942079533942031,0.000375,0.999625
"752",60,0.122798943911831,2,0.127424294203179,0.002375,0.997625
"753",60,0.122798943911831,3,0.143026864354631,0.008125,0.991875
"754",60,0.122798943911831,4,0.0922715066720546,0,1
"755",60,0.122798943911831,5,0.110118828828775,0.001,0.999
"756",60,0.122798943911831,6,0.0919411405564148,0,1
"757",60,0.122798943911831,7,0.109834579082548,5e-04,0.9995
"758",60,0.122798943911831,8,0.186874058412055,0.082875,0.917125
"759",60,0.122798943911831,9,0.11833967946396,5e-04,0.9995
"760",60,0.122798943911831,10,0.160137298367461,0.016125,0.983875
"761",60,0.122798943911831,11,0.13074125467292,0.002125,0.997875
"762",60,0.122798943911831,12,0.100479412963613,0,1
"763",60,0.122798943911831,13,0.115774604916217,0.00075,0.99925
"764",60,0.122798943911831,14,0.127771470560196,0.002125,0.997875
"765",60,0.122798943911831,15,0.0980692187741788,0,1
"766",60,0.122798943911831,16,0.121191619681197,0.000625,0.999375
"767",60,0.122798943911831,17,0.123607780203282,0.001625,0.998375
"768",60,0.122798943911831,18,0.115061904650886,0.00075,0.99925
"769",60,0.122798943911831,19,0.111648093178385,0.00025,0.99975
"770",60,0.122798943911831,20,0.116686990298636,0.000875,0.999125
"771",60,0.122798943911831,21,0.147360750519985,0.010125,0.989875
"772",60,0.122798943911831,22,0.151070421652712,0.01,0.99
"773",60,0.122798943911831,23,0.125441725547668,0.002375,0.997625
"774",60,0.122798943911831,24,0.139659567753225,0.005,0.995
"775",60,0.122798943911831,25,0.141201129100668,0.003875,0.996125
"776",60,0.122798943911831,26,0.128100477883081,0.002875,0.997125
"777",60,0.122798943911831,27,0.156278708729105,0.019,0.981
"778",60,0.122798943911831,28,0.118854068212862,0.001375,0.998625
"779",60,0.122798943911831,29,0.113399745217585,0.001375,0.998625
"780",60,0.122798943911831,30,0.114009472445898,0.00025,0.99975
"781",60,0.122798943911831,31,0.110101675064947,0.000375,0.999625
"782",60,0.122798943911831,32,0.175420187585667,0.044,0.956
"783",60,0.122798943911831,33,0.132222398332745,0.0015,0.9985
"784",60,0.122798943911831,34,0.12197942037418,0.000875,0.999125
"785",60,0.122798943911831,35,0.128922942519475,0.004375,0.995625
"786",60,0.122798943911831,36,0.10928718202597,0.00025,0.99975
"787",60,0.122798943911831,37,0.129227734813516,0.002625,0.997375
"788",60,0.122798943911831,38,0.160592022778444,0.02425,0.97575
"789",60,0.122798943911831,39,0.177717026788701,0.05275,0.94725
"790",60,0.122798943911831,40,0.161996545132742,0.023375,0.976625
"791",60,0.122798943911831,41,0.0960387919376528,0.000125,0.999875
"792",60,0.122798943911831,42,0.167921544118813,0.036125,0.963875
"793",60,0.122798943911831,43,0.0568380821280332,0,1
"794",60,0.122798943911831,44,0.109678933297584,0.001,0.999
"795",60,0.122798943911831,45,0.145519119477419,0.011375,0.988625
"796",60,0.122798943911831,46,0.143719351310631,0.00675,0.99325
"797",60,0.122798943911831,47,0.10950493551869,0.000125,0.999875
"798",60,0.122798943911831,48,0.109084509790429,0.000375,0.999625
"799",60,0.122798943911831,49,0.122810187363709,0.000375,0.999625
"800",60,0.122798943911831,50,0.130374297488458,0.00275,0.99725
"801",60,0.122798943911831,51,0.113421228142534,0.000375,0.999625
"802",60,0.122798943911831,52,0.130286707240024,0.00375,0.99625
"803",60,0.122798943911831,53,0.0794840865664836,0,1
"804",60,0.122798943911831,54,0.108901238051664,0.000375,0.999625
"805",60,0.122798943911831,55,0.134185507958019,0.003125,0.996875
"806",60,0.122798943911831,56,0.128868823101211,0.003,0.997
"807",60,0.122798943911831,57,0.103210997529935,0,1
"808",60,0.122798943911831,58,0.122045157629079,0.000375,0.999625
"809",60,0.122798943911831,59,0.175647112042513,0.053625,0.946375
"810",60,0.122798943911831,60,0.111108384873206,0.000125,0.999875
"811",60,0.122798943911831,61,0.106707425425008,5e-04,0.9995
"812",60,0.122798943911831,62,0.178795280049842,0.0575,0.9425
"813",60,0.122798943911831,63,0.138035415169279,0.004625,0.995375
"814",60,0.122798943911831,64,0.126488250870571,0.002375,0.997625
"815",60,0.122798943911831,65,0.122632849171451,0.0015,0.9985
"816",60,0.122798943911831,66,0.126174461266417,0.002625,0.997375
"817",60,0.122798943911831,67,0.125891586268127,0.001125,0.998875
"818",60,0.122798943911831,68,0.0650299087175215,0,1
"819",60,0.122798943911831,69,0.0721350239458483,0,1
"820",60,0.122798943911831,70,0.185362313950091,0.079125,0.920875
"821",60,0.122798943911831,71,0.117730681056611,0.001,0.999
"822",60,0.122798943911831,72,0.079935625903039,0,1
"823",60,0.122798943911831,73,0.121897844923936,0.000625,0.999375
"824",60,0.122798943911831,74,0.134742280488699,0.0035,0.9965
"825",60,0.122798943911831,75,0.0999620244552187,0,1
"826",60,0.122798943911831,76,0.0689913160581338,0,1
"827",60,0.122798943911831,77,0.130636983115643,0.002,0.998
"828",60,0.122798943911831,78,0.128992946150304,0.004,0.996
"829",60,0.122798943911831,79,0.101478018569185,5e-04,0.9995
"830",60,0.122798943911831,80,0.124740828363689,0.00125,0.99875
"831",60,0.122798943911831,81,0.0892684527013369,0,1
"832",60,0.122798943911831,82,0.179701615964761,0.064875,0.935125
"833",60,0.122798943911831,83,0.122083820121709,0.002125,0.997875
"834",60,0.122798943911831,84,0.0860949471739889,0.00025,0.99975
"835",60,0.122798943911831,85,0.121498251870189,0.00075,0.99925
"836",60,0.122798943911831,86,0.153807626072656,0.009125,0.990875
"837",60,0.122798943911831,87,0.136088944850841,0.005125,0.994875
"838",60,0.122798943911831,88,0.138541757186249,0.0035,0.9965
"839",60,0.122798943911831,89,0.102024896132737,0.000125,0.999875
"840",60,0.122798943911831,90,0.0636088459829304,0,1
"841",60,0.122798943911831,91,0.115901761224473,5e-04,0.9995
"842",60,0.122798943911831,92,0.117339795315114,0.001,0.999
"843",60,0.122798943911831,93,0.0977792433412783,0,1
"844",60,0.122798943911831,94,0.121626747072156,0.00175,0.99825
"845",60,0.122798943911831,95,0.0984424404904071,0.000125,0.999875
"846",60,0.122798943911831,96,0.130300012205731,0.00375,0.99625
"847",60,0.122798943911831,97,0.183748583402963,0.064625,0.935375
"848",60,0.122798943911831,98,0.125748371264064,0.001,0.999
"849",60,0.122798943911831,99,0.131660563416128,0.002,0.998
"850",60,0.122798943911831,100,0.0989001971353056,0.00025,0.99975
"851",60,0.122798943911831,101,0.118099972090987,0.00225,0.99775
"852",60,0.122798943911831,102,0.120479438924237,0.00125,0.99875
"853",60,0.122798943911831,103,0.103138214851499,0.000125,0.999875
"854",60,0.122798943911831,104,0.108958028977309,0.00025,0.99975
"855",60,0.122798943911831,105,0.115358991264956,0.000125,0.999875
"856",60,0.122798943911831,106,0.0678038308895951,0.000125,0.999875
"857",60,0.122798943911831,107,0.141569883541763,0.005625,0.994375
"858",60,0.122798943911831,108,0.110201636338913,0.00025,0.99975
"859",60,0.122798943911831,109,0.122646779806787,0.00175,0.99825
"860",60,0.122798943911831,110,0.10925540829479,0.000375,0.999625
"861",60,0.122798943911831,111,0.134711524026567,0.001875,0.998125
"862",60,0.122798943911831,112,0.13305157821574,0.00425,0.99575
"863",60,0.122798943911831,113,0.138296496520691,0.003875,0.996125
"864",60,0.122798943911831,114,0.117508052747438,0.00075,0.99925
"865",60,0.122798943911831,115,0.162633394547735,0.0245,0.9755
"866",60,0.122798943911831,116,0.0982946040151471,0.000375,0.999625
"867",60,0.122798943911831,117,0.0975578634845857,0.000125,0.999875
"868",60,0.122798943911831,118,0.127503560194227,0.002375,0.997625
"869",60,0.122798943911831,119,0.122037023488398,0.001875,0.998125
"870",60,0.122798943911831,120,0.102285481650785,0.000125,0.999875
"871",60,0.122798943911831,121,0.185650548459511,0.0855,0.9145
"872",60,0.122798943911831,122,0.131915882061727,0.00425,0.99575
"873",60,0.122798943911831,123,0.104976301453932,0.000375,0.999625
"874",60,0.122798943911831,124,0.0708016573396243,0,1
"875",60,0.122798943911831,125,0.118932864568775,0.00125,0.99875
"876",60,0.122798943911831,126,0.117718122211507,0.00175,0.99825
"877",60,0.122798943911831,127,0.133471214884493,0.00175,0.99825
"878",60,0.122798943911831,128,0.152410154259282,0.0165,0.9835
"879",60,0.122798943911831,129,0.101172316405784,0.000875,0.999125
"880",60,0.122798943911831,130,0.0990515895024708,5e-04,0.9995
"881",60,0.122798943911831,131,0.0749744802142033,0,1
"882",60,0.122798943911831,132,0.155700177383988,0.018125,0.981875
"883",60,0.122798943911831,133,0.15881125410268,0.02,0.98
"884",60,0.122798943911831,134,0.119666085406959,0.001125,0.998875
"885",60,0.122798943911831,135,0.0757213461185636,0,1
"886",60,0.122798943911831,136,0.103211600903342,0.000125,0.999875
"887",60,0.122798943911831,137,0.0811010597714872,0,1
"888",60,0.122798943911831,138,0.0953362502857882,0,1
"889",60,0.122798943911831,139,0.132705982132897,0.004,0.996
"890",60,0.122798943911831,140,0.150522097075237,0.00975,0.99025
"891",60,0.122798943911831,141,0.144772023320559,0.008375,0.991625
"892",60,0.122798943911831,142,0.0857731962295081,0,1
"893",60,0.122798943911831,143,0.120931323256802,0.001375,0.998625
"894",60,0.122798943911831,144,0.103181481068499,0.00025,0.99975
"895",60,0.122798943911831,145,0.151206369484514,0.0065,0.9935
"896",60,0.122798943911831,146,0.141572124579198,0.006375,0.993625
"897",60,0.122798943911831,147,0.125142624855379,5e-04,0.9995
"898",60,0.122798943911831,148,0.0833443855752693,0,1
"899",60,0.122798943911831,149,0.172764360987365,0.041,0.959
"900",60,0.122798943911831,150,0.0973173399385858,0.000125,0.999875
"901",60,0.245597887823661,1,0.292084370520517,0.863375,0.136625
"902",60,0.245597887823661,2,0.281737742095729,0.781625,0.218375
"903",60,0.245597887823661,3,0.188864835072002,0.100375,0.899625
"904",60,0.245597887823661,4,0.243323827457854,0.479375,0.520625
"905",60,0.245597887823661,5,0.330248977033726,0.971125,0.028875
"906",60,0.245597887823661,6,0.330476207521643,0.9645,0.0355
"907",60,0.245597887823661,7,0.20516340474988,0.173875,0.826125
"908",60,0.245597887823661,8,0.283223085375796,0.8045,0.1955
"909",60,0.245597887823661,9,0.27486731223392,0.7425,0.2575
"910",60,0.245597887823661,10,0.223989031426925,0.3015,0.6985
"911",60,0.245597887823661,11,0.292167357360819,0.851125,0.148875
"912",60,0.245597887823661,12,0.280370935488655,0.783875,0.216125
"913",60,0.245597887823661,13,0.260966258841832,0.639,0.361
"914",60,0.245597887823661,14,0.242243064949572,0.467625,0.532375
"915",60,0.245597887823661,15,0.295229303047015,0.870125,0.129875
"916",60,0.245597887823661,16,0.247807352658864,0.51925,0.48075
"917",60,0.245597887823661,17,0.293991294664082,0.867875,0.132125
"918",60,0.245597887823661,18,0.230308301539134,0.360375,0.639625
"919",60,0.245597887823661,19,0.294850911500855,0.86675,0.13325
"920",60,0.245597887823661,20,0.170766217580941,0.037875,0.962125
"921",60,0.245597887823661,21,0.176899939521661,0.052125,0.947875
"922",60,0.245597887823661,22,0.239840486181066,0.443375,0.556625
"923",60,0.245597887823661,23,0.276093872792001,0.745375,0.254625
"924",60,0.245597887823661,24,0.266526128511051,0.6735,0.3265
"925",60,0.245597887823661,25,0.249568623882972,0.5375,0.4625
"926",60,0.245597887823661,26,0.162326757646699,0.0205,0.9795
"927",60,0.245597887823661,27,0.251741610791198,0.555875,0.444125
"928",60,0.245597887823661,28,0.22559367078252,0.32,0.68
"929",60,0.245597887823661,29,0.152744871208019,0.015125,0.984875
"930",60,0.245597887823661,30,0.199461928116506,0.142625,0.857375
"931",60,0.245597887823661,31,0.300898322309617,0.89575,0.10425
"932",60,0.245597887823661,32,0.261292795028328,0.635375,0.364625
"933",60,0.245597887823661,33,0.259013548762237,0.619,0.381
"934",60,0.245597887823661,34,0.264680958605374,0.664375,0.335625
"935",60,0.245597887823661,35,0.236824842694542,0.426375,0.573625
"936",60,0.245597887823661,36,0.243456559460192,0.481875,0.518125
"937",60,0.245597887823661,37,0.238049111880806,0.430875,0.569125
"938",60,0.245597887823661,38,0.281219258555162,0.782625,0.217375
"939",60,0.245597887823661,39,0.174707967338627,0.040875,0.959125
"940",60,0.245597887823661,40,0.26248113060016,0.649625,0.350375
"941",60,0.245597887823661,41,0.227276498591455,0.329,0.671
"942",60,0.245597887823661,42,0.22367112664205,0.300625,0.699375
"943",60,0.245597887823661,43,0.210497459571147,0.199625,0.800375
"944",60,0.245597887823661,44,0.26393462780683,0.667125,0.332875
"945",60,0.245597887823661,45,0.212602277497428,0.224625,0.775375
"946",60,0.245597887823661,46,0.266021307745178,0.671875,0.328125
"947",60,0.245597887823661,47,0.227570986195483,0.34375,0.65625
"948",60,0.245597887823661,48,0.230338981356085,0.3655,0.6345
"949",60,0.245597887823661,49,0.251576536864701,0.54825,0.45175
"950",60,0.245597887823661,50,0.215410239366424,0.23525,0.76475
"951",60,0.245597887823661,51,0.267007122323223,0.69125,0.30875
"952",60,0.245597887823661,52,0.187833862279536,0.0845,0.9155
"953",60,0.245597887823661,53,0.327833560257067,0.974,0.026
"954",60,0.245597887823661,54,0.219423159306355,0.2735,0.7265
"955",60,0.245597887823661,55,0.263720620581451,0.66025,0.33975
"956",60,0.245597887823661,56,0.277630592326889,0.767375,0.232625
